generation,ge,gi,sparsity,thalamic_ex,thalamic_in,ex_firing_error_norm,inhib_firing_error_norm,psd_peak_error_norm
10,1.0057146823018515,1.9683799953314267,0.9157726897569389,4.305517833564564,4.866188649430084,0.06025154786233505,0.03999479132353883,1.7022044530208762
10,0.4336549327343408,1.6142629797148589,0.9157726897569389,4.142531954988537,5.509093562178026,0.5548026946272264,0.14254156921498273,0.7898575820836596
11,0.3862088881620945,1.5759639614109122,0.7654153394583347,3.576582490696617,0.045177109777005287,0.030935921661443492,0.999250265724408,1.3212367942942098
11,0.3090250375213371,0.5687298646592434,0.33160581317928106,3.7514699649664185,3.1404803261380794,0.05234647067426336,0.38908680475748464,2.524727708040024
11,1.0164871914087463,1.9570425895347403,0.9120660809726865,4.305517833564564,5.906482963646379,0.47325702153785515,0.2671493515384099,0.899606395394283
11,1.2752468133152148,1.6350381256106992,0.790282697497197,3.651669095154432,4.658985446542432,0.685782922872201,0.047096974420405974,0.9021733018850149
11,0.4336549327343408,1.6142629797148589,0.9157726897569389,4.142531954988537,5.509093562178026,0.5548026946272264,0.14254156921498273,0.7898575820836596
11,1.1773760834839961,1.9106366733752793,0.7252812414574978,3.647887417400156,5.0022749615564015,0.7744136565457471,0.025814845532497754,0.7078723990333922
11,0.5419243776807334,1.6509401454245438,0.7715259461565829,4.881156262374743,0.624581055547561,2.84154801710743,0.5267511221973555,0.46935239070218343
11,0.4326388554248912,0.9644247763986731,0.9157726897569389,4.239745115433667,5.860042984997093,0.26047387379456927,0.48266501922838806,0.930680754411533
11,1.1725773678543947,1.3414040713064164,0.7766371947047085,1.4716523603045188,4.324482351842716,0.9999999995,0.18197827821851922,0.5111669655369124
11,0.22281024678221895,1.7178117932936607,0.9368829660852668,3.7148916702150276,4.4944676483397545,0.7421104397073993,0.21780994436781753,0.5363068151613357
11,0.8466528979451513,1.7245810564246362,0.527359309095329,5.670699282624234,0.27559113243068367,4.540064587881456,0.08053095289205855,0.44679413603136625
11,0.49359191216685333,1.5832421270642625,0.7331886828038044,3.7393114374605467,0.16428319105992673,0.4971663271473439,0.9634813989197408,0.7588642829761887
11,1.1773760834839961,1.923444068940796,0.7715259461565829,3.650072635085589,4.322845653025158,0.6671716122309621,0.1864513732220294,0.7430791792565447
11,0.8466528979451513,1.6720013322774205,0.5214014112581327,5.22443108355651,0.27559113243068367,3.816267651665307,0.19366516958184665,0.5002499375212255
11,1.0057146823018515,1.9683799953314267,0.9157726897569389,4.305517833564564,4.866188649430084,0.06025154786233505,0.03999479132353883,1.7022044530208762
11,0.8452008989455535,1.6554051876408835,0.527359309095329,5.479724057739493,0.29000527987259694,4.240345755619671,0.07150739325862748,0.5081830378807128
11,0.8466515696288733,1.6554051876408835,0.527359309095329,5.495936876730595,1.6348500555266121,4.0270846869546935,0.16735332506725176,0.3710907346294502
11,0.23969638758197567,1.6547641079699011,0.6371490729218783,3.7768661266127377,4.853228617550736,0.6447074882088631,0.02671658738544111,1.4607218534847712
11,1.1773760834839961,1.6509745174828494,0.7715259461565829,3.650072635085589,4.483963093444842,0.6505554014117048,0.09571904415963545,0.9395034149120268
11,1.1730366536510628,1.3235787116964453,0.9372887323798944,1.3772565377562578,5.021229438583245,0.9999999995,0.021253676150484114,0.6018374642034551
11,0.3659555549501269,1.7178117932936607,0.9154189280523619,3.7148916702150276,4.756753511871566,0.7678120067638804,0.1313526384262962,0.6248999919862218
11,1.1775115482016059,1.7143928826262191,0.9402784938374593,3.337723264042397,4.498136785592186,0.9099441137716243,0.2092837487509244,0.6163400035571317
11,1.023610297622538,1.9401988874518277,0.7612341258387366,4.3678304734768485,5.906482963646379,0.2650282818193843,0.37288727766872265,1.0658720998730993
11,0.30449885694381806,1.9044862732534735,0.6612450530008104,2.3065668492120412,4.626193604352835,0.9995835716482969,0.12156574009033558,0.5954340153639907
12,0.8466528979451513,1.6720013322774205,0.5214014112581327,5.22443108355651,0.27559113243068367,3.816267651665307,0.19366516958184665,0.5002499375212255
12,1.0057146823018515,1.9683799953314267,0.9157726897569389,4.305517833564564,4.866188649430084,0.06025154786233505,0.03999479132353883,1.7022044530208762
12,0.8452008989455535,1.6554051876408835,0.527359309095329,5.479724057739493,0.29000527987259694,4.240345755619671,0.07150739325862748,0.5081830378807128
12,1.1730366536510628,1.3235787116964453,0.9372887323798944,1.3772565377562578,5.021229438583245,0.9999999995,0.021253676150484114,0.6018374642034551
12,1.1773760834839961,1.9106366733752793,0.7252812414574978,3.647887417400156,5.0022749615564015,0.7744136565457471,0.025814845532497754,0.7078723990333922
12,0.3090250375213371,0.5687298646592434,0.33160581317928106,3.7514699649664185,3.1404803261380794,0.05234647067426336,0.38908680475748464,2.524727708040024
12,0.3862088881620945,1.5759639614109122,0.7654153394583347,3.576582490696617,0.045177109777005287,0.030935921661443492,0.999250265724408,1.3212367942942098
12,0.23969638758197567,1.6547641079699011,0.6371490729218783,3.7768661266127377,4.853228617550736,0.6447074882088631,0.02671658738544111,1.4607218534847712
12,0.30449885694381806,1.9044862732534735,0.6612450530008104,2.3065668492120412,4.626193604352835,0.9995835716482969,0.12156574009033558,0.5954340153639907
12,1.1773760834839961,1.923444068940796,0.7715259461565829,3.650072635085589,4.322845653025158,0.6671716122309621,0.1864513732220294,0.7430791792565447
12,0.22281024678221895,1.7178117932936607,0.9368829660852668,3.7148916702150276,4.4944676483397545,0.7421104397073993,0.21780994436781753,0.5363068151613357
12,0.8466528979451513,1.7245810564246362,0.527359309095329,5.670699282624234,0.27559113243068367,4.540064587881456,0.08053095289205855,0.44679413603136625
12,1.2752468133152148,1.6350381256106992,0.790282697497197,3.651669095154432,4.658985446542432,0.685782922872201,0.047096974420405974,0.9021733018850149
12,0.2297484499925228,1.944226271993462,0.7418730851813324,1.7873384526943918,4.795707083606192,0.9999999995,0.10722724602155523,0.5303693681345247
12,0.30449885694381806,1.907157124065627,0.6612450530008104,2.9601749710635854,4.872332028118177,0.9795898487769572,0.04486699092425735,0.651824362833275
12,1.1773760834839961,1.6509745174828494,0.7715259461565829,3.650072635085589,4.483963093444842,0.6505554014117048,0.09571904415963545,0.9395034149120268
12,0.8452008989455535,1.7356265684760463,0.527359309095329,5.187126662274469,1.4461687697457124,3.5207714108022397,0.2860959829182562,0.45400991177699523
12,1.2290471465255783,1.6600949105266691,0.5383467001726078,3.406101177834712,4.658985446542432,0.8043508848958314,0.027288008657975392,0.6996725424418806
12,0.9634470701001769,1.968611262553073,0.935606522975653,4.184316641842411,4.827581052533558,0.25954460744340097,0.03389014113923041,2.4298148077093944
12,0.4336549327343408,1.6142629797148589,0.8803615416243026,4.423779876345206,5.509093562178026,0.22606014698098262,0.18424939222390152,0.7445916106460576
12,1.023610297622538,1.9401988874518277,0.7612341258387366,4.082679217629913,4.937136058450339,0.33522732572638564,0.05327967677985282,1.3044475203185715
12,1.0125197350115525,1.9005669031523502,0.9094426347274954,3.654353163147837,5.0022749615564015,0.821585420690791,0.06715711521572365,0.6916767067406058
12,1.1725773678543947,1.3421475585763614,0.7766371947047085,1.4716523603045188,4.324482351842716,0.9999999995,0.1801188843334075,0.5052639574088528
12,0.4336549327343408,1.6126593556830846,0.9157726897569389,4.142531954988537,5.509093562178026,0.5522137470957403,0.14426583172799723,0.8013270243629096
